id	sim	sent_1	sent_2
SMTeuroparl#SP208	5	كما ٳنني صوت ضد نص يدعو ٳلى ضم ميثاق الحقوق الأساسية في معاهدة نيس الأخيرة.	أنا أيضا صوتُ ضد نص يطلب ضم ميثاق الحقوق الأساسية في المعاهدة المستقبلية التي سوف يتم تبنيها في نيس.
SMTeuroparl#SP210	4.4	ٳن الوضع الأسوء هو عندما يكون النساء المعنيات أيضا قادمات من بلدان بعيدة، أخذن العمل للخروج من اليأس لأنهنّ لا يملكن طريقة أخرى لمواصلة إعالة نفسهنّ.	الوضع يزداد سوءا، عندما يتعلّق الأمر بنساء بلدان بعيدة التي قبلت هذا العمل بحكم الضرورة و التي ليس لديها بديل لمواصلة سد احتياجاتها الأساسية.
SMTeuroparl#SP212	5	المجلس الأوروبي سوف يناقش كذلك حالة التقدّم في مفاوضات الإنضمام وبالتالي التوسيع.	وأضاف أنّ المجلس الأوروبي سوف كذلك يناقش حالة التقدّم في مفاوضات الانضمام وبالتالي التوسيع.
SMTeuroparl#SP213	5	ٳذا أردنا أن نساعد أندونيسيا يجب أن نتحرك الآن بالمال و الأفعال، و ليس بمجرد الكلمات.	إذا أردنا أن نساعد إندونيسيا، يجب أن نتدخّل الآن بالمال و النشاطات الملموسة، و ليس فقط بالكلمات.
SMTeuroparl#SP214	4.4	مجلس أوروبا، كما هو الشأن باـنسبة لمحكمة حقوق الانسان، لديه ثروة من الخبرة في مثل هذه الأشكال من الرقابة و التي يمكننا أن نبني عليها.	تماما مثل محكمة حقوق الإنسان، مجلس أوروبا لديه تجربة قوية خاصة فيما يتعلق بهذه الأشكال من الرقابة . نستطيع أن ناخذها كأساس.
SMTeuroparl#SP216	5	أخيرا، و في كلمة، الركن الرابع المكرس لتكافؤ الفرص يعزز طريقا متكاملا لتحقيق المساواة من خلال مراعاة المنظور الجنساني و من خلال مبادئ عامة توجيهية.	أخيرا، و في كلمة، الركن الرابع المكرس لتكافؤ الفرص يعزز طريقا متكاملا لتحقيق المساواة من خلال مراعاة المنظور الجنساني و مبادئ عامة توجيهية.
SMTeuroparl#SP217	4.8	من خلال المناقشات الأولى حول هذا الملف، التي عقدت على المستوى الأوروبي بمبادرة من البرلمان الأوروبي، اللجنة قد قدمت التزاما للدول الأعضاء لمتتابعة مسارات ٳجراء يهدف إلى تطوير ما يمكن أن نسميه كفاءة الشرطة الأوروبية ترتكز على أعلى معايير الواجب، احترام حقوق و حريات مواطنينا و كفاءة الحرب ضدّ الجريمة.	من الأفكار الأولى بخصوص هذا الموضوع، و التي جرت على المستوى الأوروبي بمبادرة من البرلمان الأوروبي، اللجنة ملتزمة للدول الأعضاء بتعزيز عمل لتطوير ما يمكن أن نعتبره ثقافة شرطة أوروبية، مبنية على أعلى المعايير فيما يتعلّق بالمبادئ الأخلاقية ، احترام حقوق المواطنين و حريّاتهم و النجاعة في الكفاح ضد الجريمة.
SMTeuroparl#SP219	5	العمل هو مطلوب بسرعة، لذلك قررنا أن ندرج هذا البند على جدول الأعمال.	هناك حاجة ملحّة و لهذا السبب قرّرنا وضع هذا على جدول الأعمال.
SMTeuroparl#SP220	4.4	سيدي الرئيس، أود أن أركز في حديثي على تقرير السيدة لالميار و الذي أظن أن كلماته مختارة بوضوح و موضوعة جيدا مع بعضها.	السيد الرئيس، في خطابي يجب أن أركّز على تقرير السيدة لاليمياسار تقرير، الذي أعتقد أنه متبصر جيدا و مخطط بوضوح.
SMTeuroparl#SP223	4.75	هذا هو كفاحنا الأولي من أجل ضمان أن إثبات الحقوق الأساسية تمّ وضعه حيز التنفيذ في قراراتنا السياسية.	إنها أولوية كفاحنا حتى يوضع إثبات الحقوق الأساسية حيز التنفيذ في خياراتنا السياسية.
SMTeuroparl#SP224	4.5	ٳن هذا النوع من المستقبل الذي أود ان أراه في الدول الأخرى في الِاتحاد الأوروبي.	إنّه تطور من هذا النوع الذي أتمنّاه في الدول الأخرى في الإتحاد الأوروبي.
SMTeuroparl#SP225	4.5	أولئك الذين يقفون جانبا ضد التعاون المعزز بالضبط قد تمّ و مازال إعطاؤهم نفس الحرية مثل ركاب المقعد الخلفي في سيارة.	أولئك الذين يرفضون التعاون المعزز يتمتعون بنفس حريّة التنقل التي الركاب المقعد الخلفي لسيارة.
SMTeuroparl#SP226	4.5	حزبي لديه تحفظات جديّة بشأن القانون المجتمعي الذي يطبّق على بيع المنتجات الإستهلاكيّة مقابل تطبيق مفهوم الإعتراف المتبادل بالمعايير.	حزبي يعبّر عن تحفّظات حول تنظيم بيع السلع الاستهلاكية عن طريق تشريع المجتمعي، كما تقدم تحفّظات حول مفهوم الاعتراف المتبادل بالمعايير.
SMTeuroparl#SP227	4.6	يجب أن يكون هنالك بصدق مركزا لتنسيق شبكة الوكالات الوطنية التي بدورها يجب أن تحرك و تنسق شبكة من مراكز اِمتياز للسلامة الغذائية على مستوى كل منطقة على حدة.	يجب أن يكون هناك شبكة ذكية للتنسيق بين الوكالات الوطنية، و التي بدورها، سوف يجب أن تحرك و تنسق شبكة من مراكز التمييز في السلامة الغذائية. على المستوى المحلي.
SMTeuroparl#SP228	5	الموافقة على محضر الجلسة السابقة.	الموافقة على محضر الجلسة السابقة.
SMTeuroparl#SP229	4.6	خطوة في الإتجاه الصحيح و التي كان الإتحاد الأوروبي يسعى ٳليها جاهدا لفترة طويلة الآن، هي ٳنشاء وحدة مؤقتة للتعاون القضائي.	- إنّ إنشاء وحدة للتعاون القضائي المؤقت هي خطوة في الاتجاه الصحيح، ليست التي البرلمان الأوروبي يهدف إليها منذ زمن بعيد.
SMTeuroparl#SP230	4.6	لقد لم يتم إدانة سلوفاكيا إلى القسم الثاني و من المنطقي انها يجب أن ترغب في الانضمام معا إلى جمهورية التشيك.	ليس لسلوفاكيا أن تبقى في المجموعة الثانية و من المنطقي أنها تريد الانضمام إلى الإتحاد في نفس الوقت الذي جمهورية التشيك.
SMTeuroparl#SP232	5	عندما نواجه بخطر محتمل، من المهم تطبيق مبادئ وقائية.	عندما نُواجَه بخطر محتمل، من المهم أن نضع حيّز التطبيق المبدأ الوقائي.
SMTeuroparl#SP235	4.6	هذه حالة مخزية للأوضاع عندما نعتبر أنّ الإتحاد الأوروبي بذاته هو بطل تحديث الحياة الاقتصادية.	إنها لوصمة عار عندما نعتقد أنّ الإتحاد الأوروبي يقدّم نفسه كبطل تحديث الحياة الاقتصادية.
SMTeuroparl#SP236	4.6	أعتقد أنّ فرنسا قد وضعت مثالا رائعا باتخاذها في النهاية هذه الخطوة.	أجد مثلا يحتذى به أنّ فرنسا سوف تصمم على أخذ هذه الخطوة.
SMTeuroparl#SP239	4.6	سيدي الرئيس، لقد اتخذنا قدرا كبيرا من الرعاية خلال اعداد تقرير كارامانو في لجنة حريات و حقوق المواطنين، وزارة العدل و الداخلية.	سيدي الرئيس، لجنة الحريات و حقوق المواطنين، وزارة العدل و الداخلية قد أعدّت بقدر كبير من الرعاية تقرير كارامانو.
SMTeuroparl#SP240	4.6	هذا أيضا موقف يوصي به المقرر و يشاركه فيه حزب الشعب الأوروبي.	ٳنه الموقف المدافع عنه من قبل المقرر و المشترك من قبل حزب الشعب الأوروبي.
SMTeuroparl#SP241	5	(ES) السيد الرئيس، التوسيع أمر ضروري لبناء قارّة أوروبيّة قويّة وموحدّة.	(ES) السيد الرئيس، التوسيع أمر ضروري لبناء قارّة أوروبيّة قويّة وموحدّة.
